yyyy,mo,dd,hh,mm,SH,SH_flag,LE,LE_flag,ET,ET_flag,ET,ET_flag,NEE,NEE_flag,NEE_gapfilled,NEE_gapfilled_flag,GPP,GPP_flag,GPP_gapfilled,GPP_gapfilled_flag,Reco,Reco_flag
2016,3,12,18,0,NaN,1,NaN,1,NaN,1,0.000245583,0,NaN,1,0.679,0,NaN,1,0.136,0,0.815124,0
2016,3,12,18,30,-49.07837601,0,NaN,1,NaN,1,-0.019989462,0,1.516236561,0,1.5162,0,-0.754,0,-0.754,0,0.76249,0
2016,3,12,19,0,-34.78725671,0,-7.077964147,0,-0.166520115,0,-0.166520179,0,0.335020204,0,0.335,0,0.382,0,0.382,0,0.716853,0
2016,3,12,19,30,NaN,1,NaN,1,NaN,1,-0.005334978000000001,0,0.340745793,0,0.341,0,0.337,0,0.337,0,0.6781510000000001,0
2016,3,12,20,0,NaN,1,NaN,1,NaN,1,-0.004149552,0,NaN,1,0.621,0,NaN,1,0.025,0,0.646221,0
2016,3,12,20,30,NaN,1,NaN,1,NaN,1,-0.0017650220000000004,0,NaN,1,0.61,0,NaN,1,0.00755,0,0.61735,0
2016,3,12,21,0,NaN,1,NaN,1,NaN,1,-0.002938341,0,NaN,1,0.6,0,NaN,1,0.00532,0,0.604903,0
2016,3,12,21,30,NaN,1,NaN,1,NaN,1,0.002690807,0,NaN,1,0.6,0,NaN,1,-0.00606,0,0.594262,0
2016,3,12,22,0,NaN,1,NaN,1,NaN,1,0.009327578,0,NaN,1,0.588,0,NaN,1,-0.00702,0,0.5808180000000001,0
2016,3,12,22,30,NaN,1,NaN,1,NaN,1,0.009206726,0,NaN,1,0.484,0,NaN,1,0.0747,0,0.558779,0
2016,3,12,23,0,NaN,1,NaN,1,NaN,1,0.011678924,0,NaN,1,0.454,0,NaN,1,0.0934,0,0.547604,0
2016,3,12,23,30,NaN,1,NaN,1,NaN,1,0.012690135,0,NaN,1,0.421,0,NaN,1,0.116,0,0.536567,0
2016,3,13,0,0,14.52175242,0,1.491555033,0,-0.037082971,0,-0.03708296,0,-0.14778236,0,-0.14800000000000002,0,0.67,0,0.67,0,0.522242,0
2016,3,13,0,30,5.623416885,0,-0.4391473520000001,0,-0.000979211,0,-0.000979215,0,NaN,1,0.467,0,NaN,1,0.0403,0,0.507383,0
2016,3,13,1,0,NaN,1,NaN,1,NaN,1,0.044134529000000006,0,NaN,1,0.39,0,NaN,1,0.111,0,0.501283,0
2016,3,13,1,30,NaN,1,NaN,1,NaN,1,0.026381166,0,NaN,1,0.375,0,NaN,1,0.118,0,0.493373,0
2016,3,13,2,0,NaN,1,NaN,1,NaN,1,0.026381166,0,NaN,1,0.375,0,NaN,1,0.11,0,0.485298,0
2016,3,13,2,30,NaN,1,NaN,1,NaN,1,0.031040359,0,NaN,1,0.354,0,NaN,1,0.127,0,0.480493,0
2016,3,13,3,0,NaN,1,NaN,1,NaN,1,0.035304933,0,NaN,1,0.391,0,NaN,1,0.0821,0,0.473501,0
2016,3,13,3,30,NaN,1,NaN,1,NaN,1,0.035304933,0,NaN,1,0.391,0,NaN,1,0.0823,0,0.473701,0
2016,3,13,4,0,NaN,1,NaN,1,NaN,1,0.035304933,0,NaN,1,0.391,0,NaN,1,0.0831,0,0.474469,0
2016,3,13,4,30,3.037156829,0,1.643543557,0,0.012605279,0,0.012605381,0,NaN,1,0.292,0,NaN,1,0.18,0,0.472287,0
2016,3,13,5,0,NaN,1,NaN,1,NaN,1,0.010092601,0,NaN,1,0.285,0,NaN,1,0.182,0,0.4668229999999999,0
2016,3,13,5,30,NaN,1,NaN,1,NaN,1,-0.01202287,0,NaN,1,0.0684,0,NaN,1,0.389,0,0.457309,0
2016,3,13,6,0,0.654554677,0,0.037179341,0,0.013206052,0,0.013206053999999998,0,0.8796447000000001,0,0.88,0,-0.424,0,-0.424,0,0.455733,0
2016,3,13,6,30,NaN,1,NaN,1,NaN,1,-0.002320628,0,NaN,1,-0.337,0,NaN,1,0.79,0,0.453049,0
2016,3,13,7,0,8.170672814,0,-2.744189642,0,-0.047863227,0,-0.047863229000000014,0,-0.526725695,0,-0.527,0,0.973,0,0.973,0,0.44632,0
2016,3,13,7,30,16.70929024,0,1.384262267,0,0.046190299,0,0.046190583,0,-1.553039776,0,-1.5530000000000002,0,1.9974,0,1.9974,0,0.444409,0
2016,3,13,8,0,18.4175242,0,2.287462334,0,0.06716872900000001,0,0.06716816099999999,0,-2.5860540000000003,0,-2.5861,0,3.0296,0,3.0296,0,0.443561,0
2016,3,13,8,30,34.16924381,0,5.743468471,0,0.126968023,0,0.12696861,0,NaN,1,-0.265,0,NaN,1,0.708,0,0.443946,0
2016,3,13,9,0,27.03073749,0,4.554376859,0,0.10847486,0,0.108475336,0,0.17903977699999998,0,0.179,0,0.268,0,0.268,0,0.446695,0
2016,3,13,9,30,58.11181407,0,7.747834429,0,0.22585411,0,0.225852018,0,-1.972224494,0,-1.9722,0,2.4242,0,2.4242,0,0.451987,0
2016,3,13,10,0,40.83769607,0,9.401379299,0,0.243078609,0,0.243071749,0,-0.689663103,0,-0.69,0,1.1525,0,1.1525,0,0.4628060000000001,0
2016,3,13,10,30,56.30212354,0,11.87841316,0,0.272974205,0,0.272982063,0,-0.181620894,0,-0.182,0,0.6709999999999999,0,0.6709999999999999,0,0.489227,0
2016,3,13,11,0,77.50146749,0,18.55844432,0,0.501702268,0,0.501704036,0,0.360542562,0,0.361,0,0.16699999999999998,0,0.16699999999999998,0,0.527079,0
2016,3,13,11,30,75.88039845,0,25.26588025,0,0.550712568,0,0.550717489,0,NaN,1,0.921,0,NaN,1,-0.348,0,0.5731689999999999,0
2016,3,13,12,0,126.8395051,0,67.01133372,0,1.4562207130000002,0,1.4562107619999998,0,0.568471142,0,0.568,0,0.0576,0,0.0576,0,0.626097,0
2016,3,13,12,30,69.64577789,0,28.358649600000003,0,0.402726033,0,0.402735426,0,NaN,1,-0.7490000000000001,0,NaN,1,1.4399,0,0.691294,0
2016,3,13,13,0,NaN,1,NaN,1,NaN,1,0.22603139,0,NaN,1,0.906,0,NaN,1,-0.187,0,0.719761,0
2016,3,13,13,30,NaN,1,9.639267021,0,0.117729668,0,0.1177287,0,NaN,1,0.262,0,NaN,1,0.493,0,0.754922,0
2016,3,13,14,0,NaN,1,9.395901901,0,-0.034993158,0,-0.034993274,0,-0.543487678,0,-0.5429999999999999,0,1.3355,0,1.3355,0,0.7920010000000001,0
2016,3,13,14,30,25.63455048,0,2.293931636,0,0.07255621599999999,0,0.07255605400000001,0,NaN,1,0.16699999999999998,0,NaN,1,0.6970000000000001,0,0.8642110000000001,0
2016,3,13,15,0,-10.81535539,0,-3.043811015,0,-0.006092846,0,-0.006092825,0,-0.91606413,0,-0.916,0,1.8031,0,1.8031,0,0.887057,0
2016,3,13,15,30,-1.24924806,0,-18.65329421,0,-0.282432179,0,-0.282421525,0,-0.010691507,0,-0.0107,0,0.924,0,0.924,0,0.913785,0
2016,3,13,16,0,NaN,1,NaN,1,NaN,1,0.125109865,0,NaN,1,0.119,0,NaN,1,0.818,0,0.936299,0
2016,3,13,16,30,NaN,1,NaN,1,NaN,1,0.083820628,0,NaN,1,0.317,0,NaN,1,0.653,0,0.970718,0
2016,3,13,17,0,-66.44421624,0,12.07220506,0,0.274390934,0,0.274394619,0,NaN,1,0.513,0,NaN,1,0.473,0,0.985409,0
2016,3,13,17,30,NaN,1,NaN,1,NaN,1,0.08459641300000001,0,NaN,1,0.994,0,NaN,1,-0.0064,0,0.988085,0
2016,3,13,18,0,NaN,1,NaN,1,NaN,1,0.076688341,0,NaN,1,0.983,0,NaN,1,0.004070000000000001,0,0.986761,0
2016,3,13,18,30,NaN,1,NaN,1,NaN,1,0.072316143,0,NaN,1,0.931,0,NaN,1,0.0412,0,0.9721,0
2016,3,13,19,0,NaN,1,NaN,1,NaN,1,0.076688341,0,NaN,1,0.994,0,NaN,1,-0.00364,0,0.99084,0
2016,3,13,19,30,NaN,1,NaN,1,NaN,1,0.072316143,0,NaN,1,0.931,0,NaN,1,0.0475,0,0.978387,0
2016,3,13,20,0,NaN,1,NaN,1,NaN,1,0.072316143,0,NaN,1,0.931,0,NaN,1,0.0413,0,0.972161,0
2016,3,13,20,30,NaN,1,NaN,1,NaN,1,0.079235426,0,NaN,1,0.923,0,NaN,1,0.0388,0,0.9616,0
2016,3,13,21,0,NaN,1,NaN,1,NaN,1,0.063154709,0,NaN,1,0.8290000000000001,0,NaN,1,0.123,0,0.95201,0
2016,3,13,21,30,NaN,1,NaN,1,NaN,1,0.063154709,0,NaN,1,0.8290000000000001,0,NaN,1,0.121,0,0.950198,0
2016,3,13,22,0,NaN,1,NaN,1,NaN,1,0.063154709,0,NaN,1,0.8290000000000001,0,NaN,1,0.119,0,0.948073,0
2016,3,13,22,30,NaN,1,NaN,1,NaN,1,0.043053812,0,NaN,1,0.785,0,NaN,1,0.152,0,0.936956,0
2016,3,13,23,0,NaN,1,NaN,1,NaN,1,0.045439462,0,NaN,1,0.767,0,NaN,1,0.15,0,0.917854,0
2016,3,13,23,30,NaN,1,NaN,1,NaN,1,0.040845291,0,NaN,1,0.77,0,NaN,1,0.129,0,0.89992,0
2016,3,14,0,0,NaN,1,NaN,1,NaN,1,0.013650448,0,NaN,1,0.634,0,NaN,1,0.25,0,0.884389,0
2016,3,14,0,30,NaN,1,NaN,1,NaN,1,0.006191704,0,NaN,1,0.615,0,NaN,1,0.262,0,0.8770959999999999,0
2016,3,14,1,0,NaN,1,NaN,1,NaN,1,0.007503811999999999,0,NaN,1,0.62,0,NaN,1,0.258,0,0.8784120000000001,0
2016,3,14,1,30,NaN,1,NaN,1,NaN,1,0.013650448,0,NaN,1,0.634,0,NaN,1,0.251,0,0.88544,0
2016,3,14,2,0,NaN,1,NaN,1,NaN,1,0.027470852,0,NaN,1,0.733,0,NaN,1,0.16,0,0.893458,0
2016,3,14,2,30,NaN,1,NaN,1,NaN,1,0.0122,0,NaN,1,0.624,0,NaN,1,0.261,0,0.884857,0
2016,3,14,3,0,NaN,1,NaN,1,NaN,1,0.004421525,0,NaN,1,0.664,0,NaN,1,0.205,0,0.8687290000000001,0
2016,3,14,3,30,NaN,1,NaN,1,NaN,1,0.001164888,0,NaN,1,0.703,0,NaN,1,0.15,0,0.852457,0
2016,3,14,4,0,NaN,1,NaN,1,NaN,1,-0.008696188,0,NaN,1,0.7390000000000001,0,NaN,1,0.105,0,0.8439059999999999,0
2016,3,14,4,30,NaN,1,NaN,1,NaN,1,-0.009530942,0,NaN,1,0.735,0,NaN,1,0.106,0,0.840949,0
2016,3,14,5,0,NaN,1,NaN,1,NaN,1,-0.009530942,0,NaN,1,0.735,0,NaN,1,0.106,0,0.840975,0
2016,3,14,5,30,NaN,1,NaN,1,NaN,1,0.001087825,0,NaN,1,0.731,0,NaN,1,0.123,0,0.854116,0
2016,3,14,6,0,NaN,1,NaN,1,NaN,1,-0.010486547,0,NaN,1,0.735,0,NaN,1,0.109,0,0.8437309999999999,0
2016,3,14,6,30,NaN,1,NaN,1,NaN,1,-0.01025,0,NaN,1,0.7040000000000001,0,NaN,1,0.141,0,0.8454649999999999,0
2016,3,14,7,0,NaN,1,NaN,1,NaN,1,0.0425,0,NaN,1,0.481,0,NaN,1,0.361,0,0.842102,0
2016,3,14,7,30,NaN,1,NaN,1,NaN,1,0.035244395,0,NaN,1,0.163,0,NaN,1,0.7,0,0.862563,0
2016,3,14,8,0,NaN,1,NaN,1,NaN,1,0.200293722,0,NaN,1,0.17800000000000002,0,NaN,1,0.727,0,0.904475,0
2016,3,14,8,30,NaN,1,NaN,1,NaN,1,0.223605381,0,NaN,1,0.401,0,NaN,1,0.534,0,0.935027,0
2016,3,14,9,0,NaN,1,NaN,1,NaN,1,0.253116592,0,NaN,1,0.831,0,NaN,1,0.105,0,0.936148,0
2016,3,14,9,30,NaN,1,NaN,1,NaN,1,0.7148430490000001,0,NaN,1,-0.665,0,NaN,1,1.6159,0,0.951201,0
2016,3,14,10,0,NaN,1,NaN,1,NaN,1,0.98926009,0,NaN,1,-1.8983,0,NaN,1,2.8828,0,0.984465,0
2016,3,14,10,30,NaN,1,NaN,1,NaN,1,1.3662331840000002,0,NaN,1,-1.1193,0,NaN,1,2.1523,0,1.033031,0
2016,3,14,11,0,NaN,1,NaN,1,NaN,1,1.4996636769999998,0,NaN,1,-1.4431,0,NaN,1,2.5108,0,1.0677,0
2016,3,14,11,30,NaN,1,NaN,1,NaN,1,1.406524664,0,NaN,1,-1.1193,0,NaN,1,2.218,0,1.098645,0
2016,3,14,12,0,93.33434729,0,39.95543209,0,0.8229733020000001,0,0.822982063,0,-2.230037022,0,-2.23,0,3.332,0,3.332,0,1.101956,0
2016,3,14,12,30,97.19547298,0,33.33926634,0,0.805108651,0,0.805112108,0,-2.183285976,0,-2.1833,0,3.2967,0,3.2967,0,1.113397,0
2016,3,14,13,0,NaN,1,NaN,1,NaN,1,0.498497758,0,NaN,1,-1.0217,0,NaN,1,2.0888,0,1.0670959999999998,0
2016,3,14,13,30,NaN,1,NaN,1,NaN,1,0.155733184,0,NaN,1,0.16699999999999998,0,NaN,1,0.7659999999999999,0,0.932944,0
2016,3,14,14,0,NaN,1,NaN,1,NaN,1,0.431367713,0,NaN,1,0.282,0,NaN,1,0.649,0,0.930284,0
2016,3,14,14,30,NaN,1,NaN,1,NaN,1,0.14572870000000002,0,NaN,1,-0.124,0,NaN,1,1.0525,0,0.92823,0
2016,3,14,15,0,NaN,1,NaN,1,NaN,1,0.098892377,0,NaN,1,0.13699999999999998,0,NaN,1,0.6940000000000001,0,0.8313719999999999,0
2016,3,14,15,30,NaN,1,NaN,1,NaN,1,0.060912556,0,NaN,1,0.18,0,NaN,1,0.74,0,0.920245,0
2016,3,14,16,0,NaN,1,NaN,1,NaN,1,0.078560538,0,NaN,1,0.273,0,NaN,1,0.654,0,0.927618,0
2016,3,14,16,30,NaN,1,NaN,1,NaN,1,0.087410314,0,NaN,1,0.273,0,NaN,1,0.665,0,0.937996,0
2016,3,14,17,0,0.948156867,0,4.147802719,0,-0.043267295,0,-0.043266816,0,0.253235891,0,0.253,0,0.69,0,0.69,0,0.943722,0
2016,3,14,17,30,NaN,1,NaN,1,NaN,1,0.053334081,0,NaN,1,0.767,0,NaN,1,0.183,0,0.950788,0
2016,3,14,18,0,-3.2295420110000004,0,-6.222079619,0,-0.15978317,0,-0.159782511,0,0.236898377,0,0.237,0,0.721,0,0.721,0,0.957662,0
2016,3,14,18,30,-13.91915102,0,-3.322442243,0,-0.026087739,0,-0.026087444,0,0.688159958,0,0.688,0,0.278,0,0.278,0,0.966385,0
2016,3,14,19,0,NaN,1,NaN,1,NaN,1,0.079235426,0,NaN,1,0.923,0,NaN,1,0.0764,0,0.999252,0
2016,3,14,19,30,NaN,1,NaN,1,NaN,1,0.076688341,0,NaN,1,1.0338,0,NaN,1,-0.00192,0,1.031924,0
2016,3,14,20,0,NaN,1,NaN,1,NaN,1,0.076688341,0,NaN,1,1.0338,0,NaN,1,0.0181,0,1.051972,0
2016,3,14,20,30,NaN,1,NaN,1,NaN,1,0.076688341,0,NaN,1,1.0338,0,NaN,1,0.0206,0,1.054488,0
2016,3,14,21,0,NaN,1,NaN,1,NaN,1,0.076688341,0,NaN,1,1.0338,0,NaN,1,0.0356,0,1.069469,0
2016,3,14,21,30,-34.22905756,0,NaN,1,NaN,1,0.082143498,0,1.562447719,0,1.5624,0,-0.485,0,-0.485,0,1.077385,0
2016,3,14,22,0,-36.93915721,0,-2.223375073,0,0.051936066,0,0.051934978,0,0.13106005199999998,0,0.131,0,0.957,0,0.957,0,1.088227,0
2016,3,14,22,30,NaN,1,NaN,1,NaN,1,0.082143498,0,NaN,1,1.0266,0,NaN,1,0.0695,0,1.096066,0
2016,3,14,23,0,NaN,1,NaN,1,NaN,1,0.08784529099999999,0,NaN,1,1.0588,0,NaN,1,0.0515,0,1.110288,0
2016,3,14,23,30,NaN,1,NaN,1,NaN,1,0.08784529099999999,0,NaN,1,1.0588,0,NaN,1,0.0561,0,1.114845,0
2016,3,15,0,0,-65.95430745,0,-8.79150027,0,-0.206776545,0,-0.206775785,0,1.287279961,0,1.2873,0,-0.19,0,-0.19,0,1.097252,0
2016,3,15,0,30,NaN,1,NaN,1,NaN,1,0.082143498,0,NaN,1,1.0266,0,NaN,1,0.0551,0,1.081687,0
2016,3,15,1,0,NaN,1,NaN,1,NaN,1,0.082143498,0,NaN,1,1.0266,0,NaN,1,0.0785,0,1.105063,0
2016,3,15,1,30,NaN,1,NaN,1,NaN,1,0.082143498,0,NaN,1,1.0266,0,NaN,1,0.0728,0,1.099365,0
2016,3,15,2,0,NaN,1,NaN,1,NaN,1,0.082143498,0,NaN,1,1.0266,0,NaN,1,0.0626,0,1.089191,0
2016,3,15,2,30,NaN,1,NaN,1,NaN,1,0.082143498,0,NaN,1,1.0266,0,NaN,1,0.0584,0,1.08495,0
2016,3,15,3,0,NaN,1,NaN,1,NaN,1,0.082143498,0,NaN,1,1.0266,0,NaN,1,0.0574,0,1.083926,0
2016,3,15,3,30,NaN,1,NaN,1,NaN,1,0.076688341,0,NaN,1,1.0338,0,NaN,1,0.0462,0,1.080066,0
2016,3,15,4,0,NaN,1,NaN,1,NaN,1,0.076688341,0,NaN,1,1.0338,0,NaN,1,0.0446,0,1.078454,0
2016,3,15,4,30,NaN,1,NaN,1,NaN,1,0.076688341,0,NaN,1,1.0338,0,NaN,1,0.0317,0,1.065513,0
2016,3,15,5,0,NaN,1,NaN,1,NaN,1,0.076688341,0,NaN,1,1.0338,0,NaN,1,0.0172,0,1.051036,0
2016,3,15,5,30,NaN,1,NaN,1,NaN,1,0.076688341,0,NaN,1,0.983,0,NaN,1,0.0516,0,1.034283,0
2016,3,15,6,0,NaN,1,NaN,1,NaN,1,0.076688341,0,NaN,1,0.983,0,NaN,1,0.0538,0,1.0365209999999998,0
2016,3,15,6,30,NaN,1,NaN,1,NaN,1,0.08459641300000001,0,NaN,1,0.983,0,NaN,1,0.0548,0,1.037502,0
2016,3,15,7,0,NaN,1,NaN,1,NaN,1,0.083820628,0,NaN,1,0.317,0,NaN,1,0.7559999999999999,0,1.073159,0
2016,3,15,7,30,NaN,1,NaN,1,NaN,1,0.060605380999999986,0,NaN,1,-0.757,0,NaN,1,1.8656,0,1.108265,0
2016,3,15,8,0,NaN,1,NaN,1,NaN,1,0.422668161,0,NaN,1,-1.0217,0,NaN,1,2.175,0,1.153214,0
2016,3,15,8,30,NaN,1,NaN,1,NaN,1,0.681412556,0,NaN,1,-2.1401,0,NaN,1,3.3280000000000003,0,1.187848,0
2016,3,15,9,0,NaN,1,NaN,1,NaN,1,1.03309417,0,NaN,1,-2.2172,0,NaN,1,3.4459,0,1.228677,0
2016,3,15,9,30,NaN,1,NaN,1,NaN,1,0.913206278,0,NaN,1,-1.6297,0,NaN,1,2.919,0,1.289354,0
2016,3,15,10,0,NaN,1,NaN,1,NaN,1,0.532869955,0,NaN,1,-1.5968,0,NaN,1,2.9624,0,1.365574,0
2016,3,15,10,30,NaN,1,NaN,1,NaN,1,1.467331839,0,NaN,1,-0.267,0,NaN,1,1.6881,0,1.421497,0
2016,3,15,11,0,NaN,1,NaN,1,NaN,1,1.443811659,0,NaN,1,-0.112,0,NaN,1,1.5517,0,1.440064,0
2016,3,15,11,30,NaN,1,NaN,1,NaN,1,1.625807175,0,NaN,1,-0.223,0,NaN,1,1.6837,0,1.461145,0
2016,3,15,12,0,NaN,1,NaN,1,NaN,1,1.528721973,0,NaN,1,-0.12,0,NaN,1,1.6053,0,1.485195,0
2016,3,15,12,30,NaN,1,NaN,1,NaN,1,1.528721973,0,NaN,1,-0.12,0,NaN,1,1.6282,0,1.508119,0
2016,3,15,13,0,NaN,1,NaN,1,NaN,1,1.625807175,0,NaN,1,-0.223,0,NaN,1,1.7452,0,1.522679,0
2016,3,15,13,30,NaN,1,NaN,1,NaN,1,1.443811659,0,NaN,1,-0.112,0,NaN,1,1.644,0,1.532411,0
2016,3,15,14,0,NaN,1,NaN,1,NaN,1,1.383161435,0,NaN,1,-0.5379999999999999,0,NaN,1,2.0608,0,1.523069,0
2016,3,15,14,30,NaN,1,NaN,1,NaN,1,1.206098655,0,NaN,1,-0.362,0,NaN,1,1.8826,0,1.520592,0
2016,3,15,15,0,NaN,1,NaN,1,NaN,1,0.862600897,0,NaN,1,-0.857,0,NaN,1,2.3737,0,1.516858,0
2016,3,15,15,30,NaN,1,NaN,1,NaN,1,0.569058296,0,NaN,1,-0.458,0,NaN,1,1.9622,0,1.504124,0
2016,3,15,16,0,NaN,1,NaN,1,NaN,1,0.446278027,0,NaN,1,0.493,0,NaN,1,1.0009,0,1.494192,0
2016,3,15,16,30,NaN,1,NaN,1,NaN,1,0.288878924,0,NaN,1,0.161,0,NaN,1,1.3147,0,1.475971,0
2016,3,15,17,0,-16.52794996,0,4.48961405,0,0.050751791,0,0.050751121,0,-0.103135573,0,-0.103,0,1.5598,0,1.5598,0,1.456651,0
2016,3,15,17,30,-39.76631531,0,-0.277014238,0,-0.02643992,0,-0.026439462,0,0.290284221,0,0.29,0,1.1227,0,1.1227,0,1.412996,0
2016,3,15,18,0,-70.36720231,0,-7.553030598999999,0,-0.183417577,0,-0.18341704,0,NaN,1,0.908,0,NaN,1,0.484,0,1.39241,0
2016,3,15,18,30,NaN,1,NaN,1,NaN,1,-0.036860987000000005,0,NaN,1,0.958,0,NaN,1,0.405,0,1.362957,0
2016,3,15,19,0,NaN,1,NaN,1,NaN,1,0.014152018,0,NaN,1,1.0809,0,NaN,1,0.262,0,1.342949,0
2016,3,15,19,30,-60.15623359,0,1.687979511,0,0.040080366,0,0.040080717,0,1.133987847,0,1.134,0,0.183,0,0.183,0,1.317017,0
2016,3,15,20,0,NaN,1,NaN,1,NaN,1,0.026154709,0,NaN,1,1.1339,0,NaN,1,0.154,0,1.288244,0
2016,3,15,20,30,NaN,1,NaN,1,NaN,1,0.026154709,0,NaN,1,1.1696,0,NaN,1,0.0985,0,1.2681,0
2016,3,15,21,0,-65.77392671,0,NaN,1,NaN,1,0.051517937,0,1.301139546,0,1.3011,0,-0.0709,0,-0.0709,0,1.230221,0
2016,3,15,21,30,NaN,1,NaN,1,NaN,1,0.069589686,0,NaN,1,1.1996,0,NaN,1,0.0239,0,1.223476,0
2016,3,15,22,0,-66.70821397,0,0.476861548,0,0.006942374,0,0.006942377,0,1.0585117590000002,0,1.0585,0,0.152,0,0.152,0,1.21053,0
2016,3,15,22,30,-49.33569949,0,0.317445712,0,-0.02147065,0,-0.021470628,0,1.005384621,0,1.0054,0,0.206,0,0.206,0,1.211385,0
2016,3,15,23,0,NaN,1,NaN,1,NaN,1,0.085399103,0,NaN,1,1.1199,0,NaN,1,0.0911,0,1.211024,0
2016,3,15,23,30,-50.8447264,0,3.049656328,0,0.070298371,0,0.070298206,0,1.286826147,0,1.2868,0,-0.091,0,-0.091,0,1.1957870000000002,0
2016,3,16,0,0,NaN,1,NaN,1,NaN,1,0.101930493,0,NaN,1,1.1172,0,NaN,1,0.0684,0,1.185663,0
2016,3,16,0,30,-43.94026321,0,1.812962087,0,0.051124578,0,0.051125560999999986,0,1.325675112,0,1.3257,0,-0.153,0,-0.153,0,1.1722709999999998,0
2016,3,16,1,0,NaN,1,NaN,1,NaN,1,0.096930493,0,NaN,1,1.0962,0,NaN,1,0.067,0,1.163153,0
2016,3,16,1,30,NaN,1,NaN,1,NaN,1,0.08784529099999999,0,NaN,1,1.0588,0,NaN,1,0.0979,0,1.156728,0
2016,3,16,2,0,NaN,1,NaN,1,NaN,1,0.082143498,0,NaN,1,1.0266,0,NaN,1,0.122,0,1.148819,0
2016,3,16,2,30,NaN,1,NaN,1,NaN,1,0.082143498,0,NaN,1,1.0266,0,NaN,1,0.115,0,1.141677,0
2016,3,16,3,0,NaN,1,NaN,1,NaN,1,0.082143498,0,NaN,1,1.0266,0,NaN,1,0.118,0,1.144217,0
2016,3,16,3,30,NaN,1,NaN,1,NaN,1,0.082143498,0,NaN,1,1.0266,0,NaN,1,0.12,0,1.146219,0
2016,3,16,4,0,NaN,1,NaN,1,NaN,1,0.082143498,0,NaN,1,1.0266,0,NaN,1,0.122,0,1.148191,0
2016,3,16,4,30,NaN,1,NaN,1,NaN,1,0.082143498,0,NaN,1,1.0266,0,NaN,1,0.128,0,1.154687,0
2016,3,16,5,0,NaN,1,NaN,1,NaN,1,0.08784529099999999,0,NaN,1,1.0588,0,NaN,1,0.101,0,1.160117,0
2016,3,16,5,30,NaN,1,NaN,1,NaN,1,0.08784529099999999,0,NaN,1,1.0588,0,NaN,1,0.0991,0,1.15794,0
2016,3,16,6,0,NaN,1,NaN,1,NaN,1,0.082143498,0,NaN,1,1.0266,0,NaN,1,0.125,0,1.15126,0
2016,3,16,6,30,NaN,1,NaN,1,NaN,1,0.090154709,0,NaN,1,1.0266,0,NaN,1,0.121,0,1.147551,0
2016,3,16,7,0,NaN,1,NaN,1,NaN,1,0.090154709,0,NaN,1,1.0266,0,NaN,1,0.126,0,1.152097,0
2016,3,16,7,30,NaN,1,NaN,1,NaN,1,0.092811659,0,NaN,1,0.454,0,NaN,1,0.701,0,1.15583,0
2016,3,16,8,0,NaN,1,NaN,1,NaN,1,0.124390135,0,NaN,1,-0.386,0,NaN,1,1.5447,0,1.158283,0
2016,3,16,8,30,NaN,1,NaN,1,NaN,1,0.157921525,0,NaN,1,-0.546,0,NaN,1,1.7143,0,1.1679959999999998,0
2016,3,16,9,0,NaN,1,NaN,1,NaN,1,0.232130045,0,NaN,1,-1.1307,0,NaN,1,2.3195,0,1.188811,0
2016,3,16,9,30,NaN,1,NaN,1,NaN,1,0.422668161,0,NaN,1,-1.0217,0,NaN,1,2.2284,0,1.206674,0
2016,3,16,10,0,NaN,1,NaN,1,NaN,1,0.422668161,0,NaN,1,-1.0217,0,NaN,1,2.2422,0,1.220471,0
2016,3,16,10,30,NaN,1,NaN,1,NaN,1,0.273789238,0,NaN,1,-1.0217,0,NaN,1,2.2651,0,1.243396,0
2016,3,16,11,0,NaN,1,NaN,1,NaN,1,0.27950672600000004,0,NaN,1,-0.8170000000000001,0,NaN,1,2.0759,0,1.259261,0
2016,3,16,11,30,NaN,1,NaN,1,NaN,1,0.27950672600000004,0,NaN,1,-0.8170000000000001,0,NaN,1,2.0865,0,1.269887,0
2016,3,16,12,0,NaN,1,NaN,1,NaN,1,0.416367713,0,NaN,1,0.297,0,NaN,1,0.579,0,0.875345,0
2016,3,16,12,30,NaN,1,NaN,1,NaN,1,0.454775785,0,NaN,1,0.418,0,NaN,1,0.439,0,0.8574430000000001,0
2016,3,16,13,0,NaN,1,NaN,1,NaN,1,0.33322870000000004,0,NaN,1,0.14,0,NaN,1,0.745,0,0.8849969999999999,0
2016,3,16,13,30,NaN,1,NaN,1,NaN,1,0.862600897,0,NaN,1,-0.857,0,NaN,1,1.7467,0,0.889948,0
2016,3,16,14,0,NaN,1,NaN,1,NaN,1,1.315605381,0,NaN,1,-0.518,0,NaN,1,1.5132,0,0.994857,0
2016,3,16,14,30,NaN,1,NaN,1,NaN,1,1.17132287,0,NaN,1,-0.424,0,NaN,1,1.3757,0,0.951404,0
2016,3,16,15,0,NaN,1,NaN,1,NaN,1,0.681928251,0,NaN,1,-0.657,0,NaN,1,1.5124,0,0.855175,0
2016,3,16,15,30,NaN,1,NaN,1,NaN,1,0.586524664,0,NaN,1,-0.275,0,NaN,1,1.1257,0,0.850875,0
2016,3,16,16,0,NaN,1,NaN,1,-0.400331476,0,-0.400336323,0,NaN,1,-0.94,0,NaN,1,2.3206,0,1.380605,0
