yyyy,mo,dd,hh,mm,SH,SH_flag,SH_gapfilled,SH_gapfilled_flag,LE,LE_flag,LE_gapfilled,LE_gapfilled_flag,NEE,NEE_flag,NEE_gapfilled,NEE_gapfilled_flag
2014,9,21,17,0,39.379,0,39.379009,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,21,17,30,5.6308,0,5.630798,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,21,18,0,-0.10296,0,-0.10295699999999999,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,21,18,30,-45.294,0,-45.293812,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,21,19,0,-27.603,0,-27.603025,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,21,19,30,-5.7723,0,-5.772265,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,21,20,0,-8.7488,0,-8.748847999999999,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,21,20,30,-7.4875,0,-7.487535,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,21,21,0,2.5069,0,2.506943,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,21,21,30,-3.7741,0,-3.7740669999999996,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,21,22,0,-19.785,0,-19.785213,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,21,22,30,-10.741,0,-10.741124000000001,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,21,23,0,-16.238,0,-16.237633,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,21,23,30,-13.243,0,-13.242888,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,0,0,-20.603,0,-20.603357,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,0,30,-32.415,0,-32.41452,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,1,0,-36.262,0,-36.261871,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,1,30,-51.758,0,-51.757542,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,2,0,-62.191,0,-62.19073100000001,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,2,30,-57.245,0,-57.245064,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,3,0,-54.83,0,-54.829708,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,3,30,-45.498999999999995,0,-45.499153,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,4,0,-81.477,0,-81.47699,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,4,30,-39.075,0,-39.075489000000005,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,5,0,-43.066,0,-43.065567,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,5,30,-32.992,0,-32.991821,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,6,0,-65.997,0,-65.996773,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,6,30,-33.671,0,-33.671196,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,7,0,12.007,0,12.006889,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,7,30,94.133,0,94.133484,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,8,0,29.373,0,29.372877000000003,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,8,30,73.34899999999999,0,73.34871700000001,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,9,0,21.869,0,21.868626000000003,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,9,30,42.108999999999995,0,42.10928,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,10,0,203.37,0,203.37146,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,10,30,285.6,0,285.601807,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,11,0,234.08,0,234.08116099999998,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,11,30,194.53,0,194.53323400000002,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,12,0,126.55,0,126.55095700000001,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,12,30,61.888999999999996,0,61.889286,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,13,0,95.86,0,95.859779,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,13,30,118.15,0,118.146675,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,14,0,54.091,0,54.09128199999999,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,14,30,23.114,0,23.114002,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,15,0,24.039,0,24.038813,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,15,30,12.78,0,12.779564,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,16,0,6.171,0,6.171028,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,16,30,-11.853,0,-11.8528,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,17,0,-19.439,0,-19.438726000000003,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,17,30,-81.469,0,-81.469383,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,18,0,-40.729,0,-40.728882,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,18,30,-18.895,0,-18.895494,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,19,0,-38.215,0,-38.214813,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,19,30,-50.743,0,-50.74297,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,20,0,-58.553000000000004,0,-58.552792000000004,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,20,30,-61.266000000000005,0,-61.266234999999995,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,21,0,-64.62100000000001,0,-64.620689,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,21,30,-77.569,0,-77.56926700000001,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,22,0,-67.057,0,-67.056976,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,22,30,-50.363,0,-50.362808,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,23,0,-51.351000000000006,0,-51.350975,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,22,23,30,-58.368,0,-58.368122,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,0,0,-56.95399999999999,0,-56.954262,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,0,30,-61.001999999999995,0,-61.001755,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,1,0,-55.401,0,-55.400677,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,1,30,-58.538999999999994,0,-58.539288,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,2,0,-61.501999999999995,0,-61.502487,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,2,30,-58.773,0,-58.772681999999996,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,3,0,-52.728,0,-52.7285,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,3,30,-39.32,0,-39.320159999999994,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,4,0,-36.594,0,-36.594189,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,4,30,-60.196999999999996,0,-60.196957,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,5,0,-50.428999999999995,0,-50.428738,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,5,30,-46.391999999999996,0,-46.391663,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,6,0,-34.725,0,-34.725456,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,6,30,-7.2258,0,-7.225752000000001,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,7,0,38.235,0,38.235203000000006,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,7,30,78.491,0,78.49078399999999,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,8,0,110.78,0,110.77937299999999,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,8,30,152.19,0,152.188309,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,9,0,190.45,0,190.450821,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,9,30,176.01,0,176.00511200000003,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,10,0,210.29,0,210.287125,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,10,30,262.02,0,262.015167,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,11,0,318.44,0,318.435303,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,11,30,363.36,0,363.360046,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,12,0,269.56,0,269.56012000000004,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,12,30,304.73,0,304.731598,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,13,0,256.91,0,256.908569,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,13,30,248.25,0,248.24986299999998,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,14,0,168.59,0,168.587296,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,14,30,141.83,0,141.831711,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,15,0,126.07,0,126.0737,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,15,30,56.956,0,56.955906000000006,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,16,0,26.279,0,26.278864000000002,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,16,30,-5.6321,0,-5.632065,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,17,0,-14.682,0,-14.681816,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,17,30,-20.886999999999997,0,-20.887091,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,18,0,-28.158,0,-28.158421999999998,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,18,30,-35.442,0,-35.442153999999995,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,19,0,-47.038999999999994,0,-47.038994,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,19,30,-20.032,0,-20.032291,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,20,0,-39.784,0,-39.784328,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,20,30,-15.73,0,-15.729957999999998,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,21,0,-27.418000000000003,0,-27.417601,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,21,30,-32.004,0,-32.004124,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,22,0,-57.156000000000006,0,-57.156029000000004,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,22,30,-63.786,0,-63.78584300000001,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,23,0,-41.339,0,-41.33897,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,23,23,30,-64.138,0,-64.137764,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,0,0,-77.55199999999999,0,-77.551834,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,0,30,-42.626000000000005,0,-42.626369,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,1,0,-80.92,0,-80.92004399999999,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,1,30,-52.723,0,-52.723091000000004,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,2,0,-59.853,0,-59.852656999999994,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,2,30,-42.027,0,-42.026752,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,3,0,-73.789,0,-73.789146,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,3,30,-56.528,0,-56.52771800000001,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,4,0,-78.459,0,-78.458969,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,4,30,-35.76,0,-35.760067,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,5,0,-63.185,0,-63.185112,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,5,30,-47.832,0,-47.831654,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,6,0,-35.424,0,-35.423615000000005,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,6,30,-21.893,0,-21.89325,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,7,0,-4.1497,0,-4.149652,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,7,30,43.312,0,43.312412,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,8,0,90.169,0,90.169136,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,8,30,118.74,0,118.73516799999999,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,9,0,161.9,0,161.903946,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,9,30,202.8,0,202.795517,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,10,0,186.09,0,186.088181,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,10,30,258.43,0,258.428894,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,11,0,211.79,0,211.79245,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,11,30,248.3,0,248.300766,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,12,0,248.79,0,248.79478500000002,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,12,30,370.2,0,370.197968,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,13,0,263.78,0,263.78064,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,13,30,284.77,0,284.769257,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,14,0,174.26,0,174.25585900000002,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,14,30,144.51,0,144.510742,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,15,0,61.523,0,61.52285,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,15,30,71.517,0,71.516853,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,16,0,59.772,0,59.772181999999994,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,16,30,24.854,0,24.853722,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,17,0,-32.375,0,-32.375111,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,17,30,-49.341,0,-49.341362,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,18,0,-68.41199999999999,0,-68.411888,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,18,30,-49.051,0,-49.051491,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,19,0,-41.707,0,-41.706779,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,19,30,-51.795,0,-51.794846,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,20,0,-32.942,0,-32.941547,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,20,30,-40.585,0,-40.585209000000006,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,21,0,-20.445999999999998,0,-20.445774,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,21,30,-24.146,0,-24.146397,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,22,0,-17.437,0,-17.437201,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,22,30,-37.123000000000005,0,-37.122935999999996,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,23,0,-36.044000000000004,0,-36.043659000000005,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,24,23,30,-24.16,0,-24.160439,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,0,0,-20.017,0,-20.017048000000003,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,0,30,-41.878,0,-41.877541,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,1,0,-28.089000000000002,0,-28.088707,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,1,30,-13.639000000000001,0,-13.639095000000001,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,2,0,-24.423000000000002,0,-24.422977,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,2,30,-20.868000000000002,0,-20.867554000000002,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,3,0,-34.534,0,-34.533722,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,3,30,-29.085,0,-29.084726,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,4,0,-66.564,0,-66.564133,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,4,30,7.6425,0,7.64245,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,5,0,-4.6529,0,-4.652872,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,5,30,-9.9987,0,-9.998702999999999,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,6,0,5.1384,0,5.138395,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,6,30,-80.732,0,-80.73162099999999,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,7,0,-43.385,0,-43.384754,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,7,30,45.982,0,45.982323,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,8,0,9.7564,0,9.756357000000001,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,8,30,57.193000000000005,0,57.192508999999994,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,9,0,146.74,0,146.741882,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,9,30,205.54,0,205.54312099999999,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,10,0,206.78,0,206.78436299999998,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,10,30,211.88,0,211.87793,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,11,0,222.26,0,222.261887,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,11,30,235.34,0,235.336548,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,12,0,234.96,0,234.95620699999998,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,12,30,202.74,0,202.73976100000002,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,13,0,210.72,0,210.71846000000002,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,13,30,197.91,0,197.907486,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,14,0,180.91,0,180.905777,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,14,30,121.16,0,121.15596799999999,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,15,0,102.95,0,102.945717,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,15,30,54.071000000000005,0,54.070866,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,16,0,16.387999999999998,0,16.38847,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,16,30,-18.668,0,-18.66774,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,17,0,-23.345,0,-23.345247,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,17,30,-1.4053,0,-1.4053360000000001,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,18,0,-13.446,0,-13.445834,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,18,30,-19.008,0,-19.007776,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,19,0,-17.108,0,-17.108116,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,19,30,-3.4431,0,-3.443111,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,20,0,-14.800999999999998,0,-14.800556,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,20,30,-13.648,0,-13.647799,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,21,0,-0.33865,0,-0.338647,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,21,30,-4.8361,0,-4.836054,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,22,0,-11.562999999999999,0,-11.562529,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,22,30,0.389,0,0.389,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,23,0,-27.388,0,-27.387909000000004,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,25,23,30,11.025,0,11.025132000000001,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,0,0,-9.0311,0,-9.031077,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,0,30,-4.8947,0,-4.894693,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,1,0,0.41958,0,0.419579,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,1,30,-9.0694,0,-9.06944,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,2,0,-7.2605,0,-7.260541,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,2,30,-19.685,0,-19.685322,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,3,0,-14.145,0,-14.144707,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,3,30,-9.9654,0,-9.965353,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,4,0,-12.694,0,-12.6935,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,4,30,-26.344,0,-26.343791999999997,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,5,0,-21.237,0,-21.23666,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,5,30,-28.337,0,-28.336575,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,6,0,-42.965,0,-42.964890000000004,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,6,30,-39.194,0,-39.194286,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,7,0,-22.579,0,-22.579262,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,7,30,-30.658,0,-30.657678999999998,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,8,0,5.7121,0,5.712092,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,8,30,-5.555,0,-5.554981,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,9,0,7.1175,0,7.117478,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,9,30,-11.100999999999999,0,-11.100739,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,10,0,1.7753,0,1.7752709999999998,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,10,30,17.921,0,17.921419,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,11,0,4.1086,0,4.1085970000000005,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,11,30,-24.416,0,-24.415609,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,12,0,1.5082,0,1.508184,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,12,30,13.520999999999999,0,13.521310999999999,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,13,0,0.24409,0,0.24409099999999997,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,13,30,6.0378,0,6.037780000000001,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,14,0,-22.705,0,-22.704828,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,14,30,-25.095,0,-25.095287,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,15,0,-9.8386,0,-9.838550999999999,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,15,30,-14.008,0,-14.008367000000002,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,16,0,-24.307,0,-24.307381,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,16,30,-20.264,0,-20.264088,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,17,0,-59.61,0,-59.609768,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,17,30,-45.163999999999994,0,-45.163914,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,18,0,-33.628,0,-33.627659,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,18,30,-118.42,0,-118.424072,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,19,0,-49.614,0,-49.613997999999995,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,19,30,-104.41,0,-104.414215,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,20,0,-89.93799999999999,0,-89.937935,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,20,30,-83.072,0,-83.072243,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,21,0,-114.89,0,-114.893082,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,21,30,-94.777,0,-94.776901,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,22,0,-115.27,0,-115.27226999999999,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,22,30,-113.53,0,-113.526634,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,23,0,-84.4,0,-84.40033000000001,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,26,23,30,-99.061,0,-99.060989,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,27,0,0,-72.141,0,-72.14053299999999,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,27,0,30,-82.509,0,-82.509392,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,27,1,0,-148.32,0,-148.323074,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,27,1,30,-84.28200000000001,0,-84.281761,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,27,2,0,-63.528,0,-63.527721,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,27,2,30,-32.45,0,-32.450134000000006,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,27,3,0,-42.263999999999996,0,-42.264041999999996,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,27,3,30,-99.383,0,-99.382919,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,27,4,0,-110.29,0,-110.286446,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,27,4,30,-70.33,0,-70.330391,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,27,5,0,-41.598,0,-41.59811,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,27,5,30,-111.42,0,-111.420158,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,27,6,0,-98.139,0,-98.13916800000001,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,27,6,30,-99.568,0,-99.567574,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,27,7,0,-108.26,0,-108.26075,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,27,7,30,-116.35,0,-116.347908,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,27,8,0,-79.495,0,-79.495224,0,NaN,1,NaN,1,NaN,1,NaN,1
2014,9,27,8,30,-66.11,0,-66.109543,0,NaN,1,NaN,1,NaN,1,NaN,1
